songid,title,artist,genre,like,lyric,label
30021735,시험기간 책상정리,소란 (SORAN),Rock,637,어쩌다 시작이 된 건지 서랍이 왜 열려 있는지 몰라 몇 가지 물건 수많은 추억이 그리고 결국엔 사진 그대와 그대와 그리고 바보처럼 또 설레는 나 보다가 보다가 좋은 만큼 불안해져 어떡해 어릴 땐 내가 돈이 많았나 봐 이런 걸 도대체 왜 샀나 몰라 몇 가지 발견 수많은 후회들 그리고 마침내 편지 그대와 그대와 그리고 소설처럼 또 설레는 나 보다가 보다가 이건 진짜 아냐 왜 눈물 나지 정리는 왜 시작해가지고 멈추지도 못하고 또  그대와 그대와 그리고 바보처럼 또 설레는 나 보다가 보다가 좋은 만큼 불안해져 시간은  흘러 시험기간 책상정리 끝,휴식.힐링
5454380,요즘 하루,정재원 (a.k.a 적재),Rock,1200,요즘 하루는 그런대로 별다른 일 없이 지내는 것 같아 하루에도 몇 번씩 내가 뭘 하는 건지 물어도 답은 없는 것 같아 내 주변의 사람들은 아무 고민 없이 사는 것만 같아 궁금해 정말 어떻게 다들 살아가는지 문을 열고 집을 나서 거리에 많은 사람들  바쁘게 움직이고 나 혼자 멀뚱하게 서서 두리번거리고 있어 다들 즐거워 보여 뭔가 재미있어 보여 궁금한 건 참 많은데 내겐 어울리지 않을 것만 같아 오늘 하루는 그런대로 별다른 일 없이 지나간 것 같아 답답해 이런 날 어떡해 맘은 약해지는데 이젠 어쩔 수 없는 것 같아 물어도 답은 없는 것 같아,휴식.힐링
437154,미안해,패닉,Rock,967,해가 지고 별이 뜨고  긴 바람이 울어대면  그때라도 내 생각 해줄래  난 정말 미안해   꽃이 지고 잎도 지고  큰 나무가 휘청이면  그때라도 내 생각 해줄래  난 정말 미안해   네 곁에 있어 너의 짐을 나누어야 했는데  내가 진 죄로 먼곳으로  너를 두고 떠나네   비가 오고 땅이 젖고  먼 하늘이 검어지면  그때라도 내 생각 해줄래  난 정말 미안해   네 곁에 있어 너의 짐을  나누어야 했는데  내가 진 죄로 멀리멀리  너를 두고 떠나네   비가 오고 땅이 젖고 먼 하늘이 검어지면  그때라도 내 생각 해줄래  난 정말 미안해 -,휴식.힐링
3039850,비 오고 멍한 날,도트,Rock,851,비오고 멍한날 창문위로 흐르는 나즈막한 노래가 내 맘을 열어 너를 버리라 버리라 하네 입가에 퍼지던 해를 닮은 미소는 낮은 구름에 가려 사라져 가고 그렇게 나는 너를 버리네 버린다 하네 아득한 그곳 기억에 숲에서 우연히 다시 너를 만나게되면 떨리는 내 입술이 널 불러도 나를 그냥 못 본척 해줘 다신 너를 찾지 못하게  사라져 가는 무지개 따라서 끝없이 멀리 길을 떠나려 할때 어느세 내 어깨로 떨어지는 소리없는 빗방울 만이 발걸음을 멈추게 하네 비오고 멍한날 창가를 두드리는 나즈막한 노래가 내 맘을 열어 너를 비우라 비우라 하네 보내라 하네,휴식.힐링
5749775,홀로 쓰는 이야기 (Feat. 신희연),여운,Rock,783,알지도 못한 채 난 음 외롭고 추운 이곳에 홀로 남아 밖은 따듯할까 아 아  나는 간절히도 원해 지금도  안에서 부르는 노래  다들 외면 해버려  내 목소리는 들리지  않는지 나는 또 아 아아  남겨진 나 아  언제나 이곳에  나 홀로 지나가는 하루  누구라도 내 얘기를 들어줄  사람은 없는지 오늘도 이렇게  안에서 부르는 노래  다들 외면 해버려  내 목소리는 들리지  않는지 나는 또 아 아아  아 아 아아아 아 아 아 아 아 아 아  남겨진 나 아  언제나 이곳에 나 홀로 지나가는 하루 누구라도 내 얘기를 들어줄 사람은 없는지 오늘도 이렇게,휴식.힐링
3701255,이 비는 내 욕심,몽니,Rock,1913,회색 하늘 저 멀리 구름이 다가오고 떨어지는 빗방울 내 뺨을 스쳐내리네 감당 할 수 도 없고 내게 고통만 더 해주는 끝이 없는 나의 욕심은 하늘이 구멍 뚫린 것 처럼 쏟아져 내리는 이 비와 같아 보이는구나 엉망이 되어버린 씻지 못 한 내 마음 그대를 가지려 했던 미련한 나의 모습들 감당 할 수 도 없고 내게 고통만 더 해주는 끝이 없는 나의 욕심은 하늘이 구멍 뚫린 것 처럼 쏟아져 내리는 이 비와 같아 보이는구나 감당 할 수 도 없고 내게 고통만 더 해주는 끝이 없는 나의 욕심은 하늘이 구멍 뚫린 것 처럼 쏟아져 내리는 이 비와 같아 보이는구나,휴식.힐링
5454387,한마디 (Feat. 조원선),정재원 (a.k.a 적재),Rock,1334,벽에 기대 혼자 서럽게 흐느끼던 날 감싸 안아주고 널 사랑한다는 작은 방에 혼자 외로이 앉아있던 날 토닥여 주고 참 미안하다는 이 한마디가 어려웠나요 그 한마디가 힘든 건가요 이기적인가요 내가 너무한 건가요 난 참 원했어요 그 한마디를 가끔은 모든 게 거짓이었으면 해 이 모든 게 이 세상이 내 존재까지도 내 기억 어디에도 나에겐 없는 당신의 날 감싸 안아주고 널 사랑한다는 이 한마디가 어려웠나요 그 한마디가 힘든 건가요 이기적인가요 내가 너무한 건가요 난 참 원했어요 그 한마디를 벽에 기대 혼자 서럽게 흐느끼던 작은 방에 혼자 외로이 앉아있던 날,휴식.힐링
3650262,너는 날,망각화,Rock,1155,여전히 남아 있는 이전 사람의 냄새 여전히 남아 있는 이전 사랑의 버릇 아픈 지난 상처가 아물지 못해도 난 사랑을 또 그런 사람을 찾나 비를 맞은 고양일 보듯 동정이 섞인 마음 아픈 눈빛에 사랑이 있었나요 오오 그걸 사랑이라 말할까 어떻게 지친 맘으로 너를 찾을 때 너는 날 너는 날 두 팔을 휘저어 나를 쫓네 너는 날 너는 날 비를 맞은 고양일 보듯 동정이 섞인 마음 아픈 눈빛에 사랑이 있었나요 오오 그걸 사랑이라 말할 수 있을까 지친 맘으로 너를 찾을 때 너는 날 너는 날 두 팔을 휘저어 나를 쫓네 너는 날 너는 날 너는 날 너는 날 너는 날 너는 날,휴식.힐링
1454596,치유,넬 (NELL),Rock,2646,반짝 반짝 빛나던 내 맘은 쉴틈 없이 주고받은  상처의 파편에 묻혀 이젠 한줄기 빛조차  찾아 볼 수 없는 칠흑같은 어둠속에    니가 필요한 내가 여기 있다고  소리없이 울부짖는 나의 마음  손가락이 하나씩 잘려나가는 꿈을 꾸는  산산조각 난 나의 마음    부탁해..  부디 부서진 내 맘을 치유해 주길 바래..    모두에게서 멀어진 마음  쉴 새 없이 부서지는 수천개의 마음    들리나요 내 침묵의 고해  그 마음에 닿았나요  끝이 없는 내 눈물의 노래  그 시작을 알고 있나요    들리진 않아도 느껴지길 바라며  꿈을 꾸는 산산조각 난 나의 마음..,휴식.힐링
4105604,괜찮습니다,옥상달빛,Rock,4898,힘내요 잘될거에요 그런 말 이젠 지겨워 나도 그 얘긴 할 수 있다고 언젠가 좋은 일 앞으로 그래 한번쯤은 있겠지 꿈에서 나 내가 꼭 듣고 싶은 이야기는 없어 내가 꼭 듣고 싶은 이야기는 없어 오늘만 옆에 있어줘 아무 말 없이 그대로 뭘 위로 하려고 고민하지마 정말로 괜찮아 고마워 그것만으로도 충분해 정말이야 내가 꼭 하고 싶은 이야기는 있어 내가 꼭 하고 싶은 이야기는 있어 당신이 믿어 준다면 모든 게 좋을 것 같아 뭘 위로 하려고 고민하지마 정말로 괜찮아 고마워 그것만으로도 충분해 그것만으로도 충분해 그것만으로도 충분해 힘내요 잘 될거란 말 가끔은 괜찮습니다,휴식.힐링
3417068,그것만이 내 세상,몽니,Rock,735,세상을 너무나 모른다고 나보고 그대는 얘기하지 조금은 걱정된 눈빛으로 조금은 미안한 웃음으로 그래 아마 난 세상을 모르나봐 혼자 이렇게 먼 길을 떠났나봐 하지만 후횐 없지  울며 웃던 모든 꿈 그것만이 내 세상 하지만 후횐 없어  찾아 헤맨 모든 꿈 그것만이 내 세상 그것만이 내 세상 세상을 너무나 모른다고 나 또한 너에게 얘기하지 조금은 걱정된 눈빛으로 조금은 미안한 웃음으로 그래 아마 난 세상을 모르나봐 혼자 이렇게 그 길에 남았나봐 하지만 후횐 없지  울며 웃던 모든 꿈 그것만이 내 세상 하지만 후횐 없어  가꿔왔던 모든 꿈 그것만이 내 세상 그것만이 내 세상,휴식.힐링
4295973,첫 마디,"호란, 시와",Rock,659,석양에 물든 줄 알았네  넌 웃음만 짓는 줄 알았네 붉은 뺨 흐르는 눈빛이   그저 석양인 줄로만 알았네 말이 서투른 줄 알았네  넌 듣기를 즐기는 듯 했네 가만히 골똘한 얼굴에  나의 말들이 날개를 달았네 오랫동안 거의 잊을 뻔했던  네 목소리가 한 마디 두 마디 세 마디째 계속 이어지던 날 울었네 가볍게 건네던 인사는  차라리 아픔이었을지 잊을 뻔 했던 네 목소린  그간 나를 부르고 있었는지 오랫동안 거의 잊을 뻔했던 네 목소리가 한 마디 두 마디 세 마디째 이어지던 날  울었네 가닥가닥 끊기지 않고  이어져온 목소리는 이젠 끝을 고하네  이제 더 이상 아프지 말자고,휴식.힐링
3793765,푸른봄 靑春 (Feat. 나희경),주윤하,Rock,977,아주 딱 그 만큼만 웃어줬으면 좋겠어 긴장했잖아 날 놔두고 갈까봐 아주 딱 이 만큼만 행복 했으면 좋겠어 심심했었어 너 없던  하루 하루 근데 이렇게 행복해도 되나 너무 좋아 불안해 푸른 저 구름 마저도 시시해 네 미소 때문에 고마워 너여서 이젠 말할게 너에게 처음 널 봤을 때부터 나는 한번에 반했었다고 아주 딱 이 만큼만 행복했으면은 좋겠어 불쌍해 너없던 불행한 나의 청춘 이렇게 행복해도 되나 너무 좋아 불안해 TV속 저 예쁜 배우도 시시해 네 미모 때문에 고마워 너여서 이젠 말할게 네게 처음 널 봤을 때부터 난 반했다고 우리의 사랑 영원하라 의리없던 지난 봄처럼 빨리 가진 마,휴식.힐링
4139947,노인 (老人),몽니,Rock,2165,긴 여행길에서 이곳에 도착했고  짐을 풀으려 하네 시들어가는 나의 얼굴에는  수많은 추억이 녹아있고 바래져 가는 사진 속에 나를  오늘도 하루 종일 바라보네 난 많이 지쳐버렸고 더는  갈수도 없고  잠시 쉬어 가려 해 시들어가는 나의 얼굴에는  수많은 추억이 녹아있고 바래져 가는 사진 속에 나를  오늘도 하루 종일 바라보네 난 누구보다 뜨거웠고 후회  없이 살아왔고 난 널 아직까지 기억하네 시들어가는 나의 얼굴에는  수많은 아픔이 녹아있고  바래져 가는 사진 속에 너를  나는 사랑했고  저물어가는 나의 하루는 수많은  눈물이 녹아있고  당신을 기억해  당신을 기억해  당신을 기억해,휴식.힐링
4022549,오렌지의 시간,쏜애플 (THORNAPPLE),Rock,1258,어딜 가서 너는 안 오나  사람 냄새가 그리워라  괜히 이가 시려 굳게 입을 닫고  새를 닮은 목소리로 짖던 어떤 날  어떤 날  손짓하는 그를 따라가  밑도 끝도 없이 내려가  그를 뜯어먹든 그 뼈에 입 맞추든  진실도 없는 축제가 계속 되던 밤  머리맡에 만발하는 아지랑이 꽃  향기에 흠뻑 취해 잃어버린 길  한 모금 땀을 마셨다  새빨간 해가 지지 않는다  약하디 약한 몸은 녹아내리고  이글거리는 길은 끝이 없어라  한 움큼 너를 삼켰다  새빨간 해가 지지 않는다  수풀에 숨은 입을 벌린 짐승아  나를 물어 줄래  머리맡에 만발하는 아지랑이 꽃  향기에 흠뻑 취해 잃어버린 길,스트레스
4268432,을의 연애 (With 박주원),아이유,Rock,21057,뻔히 봐놓고 답장은 안 해 얼마나 바쁘시길래 끝나고 뭐해 얼굴 좀 볼까 오늘 우리 얘기 좀 해 언뜻 패턴은 비슷하지만 연애 초기 그것관 달라 모른 척 해도 이건 더 이상 밀고 당기기가 아냐 미묘한 신경전들이 더는  필요치 않은 사이 늘어질 대로 늘어져가는  Running time 눈칠 살피며 시간만 끌어 애태우는 저의가 뭐야 유통기한은 끝난 지 오래 상해도 한참 상했지 혀 끝을 지나기도 전에 벌써  지루해져 버린 내 이름 애인스럽게 불려본 게 언제던가 짠해 다시 끓기도 푹 식히기도 뜻뜨미적지근한 온도 끝이 보이질 않는 이 눈치 게임 하루도 더 못해 그래 내가 졌어 에라이 비겁한 남자야,휴식.힐링
4369829,을의 연애 (With 박주원),아이유,Rock,13169,뻔히 봐놓고 답장은 안 해 얼마나 바쁘시길래 끝나고 뭐해 얼굴 좀 볼까 오늘 우리 얘기 좀 해 언뜻 패턴은 비슷하지만 연애 초기 그것관 달라 모른 척 해도 이건 더 이상 밀고 당기기가 아냐 미묘한 신경전들이 더는  필요치 않은 사이 늘어질 대로 늘어져가는  Running time 눈칠 살피며 시간만 끌어 애태우는 저의가 뭐야 유통기한은 끝난 지 오래 상해도 한참 상했지 혀 끝을 지나기도 전에 벌써  지루해져 버린 내 이름 애인스럽게 불려본 게 언제던가 짠해 다시 끓기도 푹 식히기도 뜻뜨미적지근한 온도 끝이 보이질 않는 이 눈치 게임 하루도 더 못해 그래 내가 졌어 에라이 비겁한 남자야,휴식.힐링
8242583,이별 한 걸음,김보경,Rock,658,시계의 짧은 바늘이 움직이지 않는다 너무 잠들고 싶은데 자꾸 귓가에 맴돈다 크게 음악을 들어도 점점 선명하게 들린다 너의 목소리가 흐른다 남겨진 내 마음이 젖는다 뒤집어쓴 이불이 참는다 번호만 눌린 전화길 만질수도 없는 넌데 눈 감으면 니가 보여 웃고있는 니 얼굴이 점점 눈물에 번져간다 니가 그리워서 흐른다 뜨거운 내 기억이 젖는다 뒤집어쓴 이불이 참는다 번호만 눌린 전화길 한참을 기다려본다 올 리 없는 니 전화를 멈춰진 내 맘의 시계바늘 결국 소용없다는 걸 다시 또 깨닫고 오늘도 이별에 한 걸음 한 걸음 한 걸음 스뚜루루루루루루 스뚜루루루루루루 루 결국 소용없다는 걸 다시 또 깨닫고 오늘도 이별에,스트레스
3012933,심야식당,보드카 레인,Rock,2570,열두시 배고픈 어린 영혼 온종일 모든 게 지친 채로 이럴 땐 정말 특별하게 맛있는 걸 원해 지금 내게 간절한 것은 얼음보다 차가운 한 모금의 맥주 그리고 기름진 안주들 나는 오늘 마셔야겠어 니가 보고 싶지만 전화를 받을까 모르겠네 우리 사이 우리 사이를 우리 사이 우리 사이는  맛있는 게 생각날 때 함께하고 싶은 사람 꿈처럼 멀리 있네  지금 내게 간절한 것은 얼음보다 차가운 한 모금의 맥주 그리고 기름진 안주들 나는 오늘 마셔야겠어 니가 보고 싶지만 전화를 받을까 모르겠다 우리 사이 우리 사이를 우리 사이 우리 사이는 아 shy 아 shy 아 shy 아 shy 아 shy 아 shy 아 shy 아 shy,휴식.힐링
3688294,못다핀 꽃 한송이 (김수철),김경호,Rock,1252,언제 가셨는데 안 오시나   한 잎 두고 가신 님아  가지 위에 눈물 적셔 놓고   이는 바람소리 남겨놓고  앙상한 가지 위에   그 잎새는 한 잎  달빛마저 구름에 가려   외로움만 더해가네 밤새 새소리에 지쳐버린   한 잎마저 떨어지려나  먼 곳에 계셨어도 피우리라  못다 핀 꽃 한 송이 피우리라  언제 가셨는데 안 오시나  가시다가 잊으셨나  고운 꽃잎 비로 적셔놓고   긴긴 찬바람에 어이하리  함께 울어주던 새도  지쳐 어디론가 떠나간 뒤 님 떠난 그 자리에 두고두고 못다 핀 꽃 한 송이 피우리라 밤새 새소리에 지쳐버린  한 잎마저 떨어지려나 먼 곳에 계셨어도 피우리라 못다 핀 꽃 한 송이 피우리라,휴식.힐링
